serial_number,order_id,order_date,delivery_date,time_of_order,time_of_delivery,delivery_mode,sales_agent,payment_mode,delivery_rating,product_id,customer_id,sales,quantity,percent_discount,profit
1437,C-27876-31916,25-03-2019,01-04-2019,4:07 PM,3:53 PM,Standard Class,John McCarthy,Credit card,1,EMG-0817,JCS-4669,18.69,3,0,9.1581
5495,B-11099-31917,25-03-2019,30-03-2019,5:45 PM,2:32 PM,Standard Class,Tom Renner,Bank Transfer,5,RKR-0607,BML-9091,343.92,4,0,75.6624
5496,C-30611-31917,25-03-2019,30-03-2019,5:35 PM,12:26 PM,Standard Class,Dave Brockman,Credit card,2,POB-0152,BOC-4113,5.904,2,20,1.9926
5497,C-46782-31917,25-03-2019,30-03-2019,5:38 PM,4:40 PM,Standard Class,Robert Paige,Cash,1,RWP-0524,NIA-9339,182.94,3,0,85.9818
5345,C-51696-31913,26-03-2019,31-03-2019,1:06 PM,2:41 PM,Second Class,Chris Jr,Cash,4,AWW-0531,DTP-4642,658.746,3,10,146.388
5346,C-92815-31917,26-03-2019,31-03-2019,5:46 PM,10:55 AM,Second Class,Robert Paige,Credit card,1,AKB-0338,SNN-8014,7.856,2,20,2.8478
5709,D-96640-31915,26-03-2019,30-03-2019,3:54 PM,1:29 PM,Second Class,Robert Hemsworth,Debit Card,1,GSW-0373,BTH-9581,14.256,3,20,4.455
4634,C-83709-31913,27-03-2019,02-04-2019,1:52 PM,1:04 PM,Standard Class,Edward Ruffalo,Cash,2,ZWG-0463,LDD-4958,123.144,7,20,46.179
4635,D-38747-31911,28-03-2019,02-04-2019,11:34 AM,11:53 AM,Standard Class,Dave Brockman,Debit Card,5,TWB-0136,LIS-4746,40.54,2,0,11.3512
5853,D-23862-31913,28-03-2019,03-04-2019,1:09 PM,1:07 PM,Standard Class,Tom Renner,Debit Card,2,COY-0163,BCL-4008,353.568,2,20,-44.196
4308,C-33630-31915,29-03-2019,02-04-2019,3:58 PM,9:15 AM,Standard Class,Nora Zypern,Cash,2,AMW-0533,JCS-4669,7.9,2,0,2.528
1708,B-59314-3199,30-03-2019,03-04-2019,9:44 AM,9:26 AM,Standard Class,Edward Ruffalo,Bank Transfer,4,FMB-1033,FIL-9065,37.68,2,0,10.5504
3125,C-97462-31914,30-03-2019,04-04-2019,2:47 PM,12:55 PM,Standard Class,Robert Paige,Credit card,1,4RB-0489,PNC-1356,29.84,2,0,13.428
3510,C-53599-31910,30-03-2019,31-03-2019,10:26 AM,5:23 PM,First Class,Robert Hemsworth,Cash,4,SKY-0279,JCM-4112,212.13,3,0,14.8491
3618,C-15209-31915,30-03-2019,04-04-2019,3:46 PM,9:27 AM,Standard Class,Robert Hemsworth,Credit card,5,AWR-0919,CGR-2213,9.21,3,0,2.3025
4510,C-81150-31910,30-03-2019,01-04-2019,10:48 AM,4:31 PM,First Class,Robert Hemsworth,Credit card,2,GMW-0757,JIA-6376,7.996,1,60,-6.9965
4511,C-95667-31915,30-03-2019,01-04-2019,3:17 PM,9:18 AM,First Class,Robert Hemsworth,Credit card,1,EMG-0495,JCS-4669,127.96,2,0,62.7004
1319,B-55343-3199,31-03-2019,05-04-2019,9:16 AM,3:00 PM,Standard Class,Chris Jr,Bank Transfer,5,AWP-0464,FIL-9065,287.52,8,0,129.384
1320,D-28145-3199,31-03-2019,05-04-2019,9:35 AM,4:38 PM,Standard Class,Robert Paige,Debit Card,2,GMB-0357,AFS-3077,481.176,2,40,-120.294
2790,C-64754-31910,31-03-2019,31-03-2019,10:30 AM,2:16 PM,Same Day,Chris Jr,Cash,3,NMS-0013,JCM-4112,546.66,9,0,136.665
2993,D-16648-31911,31-03-2019,04-04-2019,11:31 AM,9:42 AM,Standard Class,Robert Hemsworth,Debit Card,5,UOW-0171,LIS-4746,4.32,3,20,1.512
3237,D-10975-31916,31-03-2019,04-04-2019,4:46 PM,10:38 AM,Standard Class,Chris Jr,Debit Card,2,CMB-0029,BTH-9581,39.624,3,20,13.8684
5649,B-29695-31917,31-03-2019,31-03-2019,5:27 PM,3:27 PM,Same Day,John McCarthy,Bank Transfer,5,SMW-0576,BML-9091,40.99,1,0,20.0851
5650,D-54047-31913,31-03-2019,31-03-2019,1:54 PM,9:28 AM,Same Day,Nora Zypern,Debit Card,2,EWW-0810,BCL-4008,15.56,4,0,4.0456
5651,D-94774-3199,31-03-2019,31-03-2019,9:36 AM,5:25 PM,Same Day,John McCarthy,Debit Card,2,FMY-0423,OCL-5776,9.48,3,20,0.711
813,C-49238-41916,01-04-2019,06-04-2019,4:38 PM,1:27 PM,Second Class,Tom Renner,Cash,3,OMB-0556,BNN-4192,10.776,3,60,-4.8492
814,C-57280-41915,01-04-2019,06-04-2019,3:17 PM,9:53 AM,Second Class,Anthony Evans,Credit card,1,SWW-0272,KCL-5780,2.556,3,70,-1.7892
4704,C-70453-41916,01-04-2019,06-04-2019,4:13 PM,9:14 AM,Standard Class,Tom Renner,Credit card,5,SWP-0554,ANN-3175,4.448,2,20,0.3336
3355,B-71156-41915,02-04-2019,08-04-2019,3:26 PM,3:27 PM,Standard Class,Robert Hemsworth,Bank Transfer,4,AMB-0925,ECF-4113,20.72,2,20,6.475
5263,C-83198-41912,02-04-2019,08-04-2019,12:50 PM,11:46 AM,Standard Class,Nora Zypern,Cash,5,SMG-0501,MTH-4563,167.535,3,10,37.23
5846,D-76920-4199,03-04-2019,08-04-2019,9:20 AM,5:55 PM,Standard Class,Tom Renner,Debit Card,1,FOW-0418,BTH-2919,24.588,3,80,-67.617
931,B-89838-4199,04-04-2019,09-04-2019,9:41 AM,1:26 PM,Standard Class,Anthony Evans,Bank Transfer,3,SWP-0742,RIC-6510,17.712,3,20,6.4206
2317,C-21013-41917,04-04-2019,09-04-2019,5:39 PM,4:09 PM,Standard Class,Nora Zypern,Credit card,5,AWW-0914,BOC-4113,186.304,4,20,13.9728
2318,C-76748-41917,04-04-2019,09-04-2019,5:20 PM,11:45 AM,Standard Class,Dave Brockman,Cash,2,GMW-0699,PNN-9150,42.048,9,20,5.256
2870,B-26575-41914,04-04-2019,05-04-2019,2:08 PM,2:36 PM,First Class,John McCarthy,Bank Transfer,4,AWW-0475,PIB-6318,3.08,1,0,1.4784
1935,B-33142-41914,05-04-2019,09-04-2019,2:10 PM,4:44 PM,Second Class,Anthony Evans,Bank Transfer,1,HMP-0504,CIC-2412,13.216,4,20,4.4604
1936,C-20601-41910,05-04-2019,09-04-2019,10:01 AM,3:53 PM,Second Class,Anthony Evans,Cash,1,UTW-0380,APP-4013,467.46,9,0,191.6586
5616,D-77131-41912,05-04-2019,07-04-2019,12:10 PM,2:49 PM,Second Class,Tom Renner,Debit Card,4,SWG-1024,BCL-2258,30.96,2,20,10.062
5617,B-31756-41910,05-04-2019,07-04-2019,10:59 AM,1:43 PM,Second Class,Tom Renner,Bank Transfer,2,POW-0170,BOC-4975,29.328,3,20,3.666
5618,B-66723-41915,05-04-2019,07-04-2019,3:44 PM,2:45 PM,Second Class,Anthony Evans,Bank Transfer,4,XMG-1014,LTD-4028,572.76,6,0,166.1004
5861,C-39805-41912,05-04-2019,09-04-2019,12:53 PM,12:26 PM,Standard Class,Anthony Evans,Credit card,2,AWP-0537,MTH-4563,38.34,3,0,17.253
504,D-75831-41916,06-04-2019,10-04-2019,4:03 PM,4:06 PM,Standard Class,Nora Zypern,Debit Card,5,UOW-0171,MOT-5228,5.4,3,0,2.592
832,C-95917-41916,06-04-2019,08-04-2019,4:53 PM,11:02 AM,First Class,Robert Paige,Credit card,2,TTW-0125,BNN-4192,4.6,2,80,-8.05
2986,C-56962-41917,06-04-2019,12-04-2019,5:21 PM,10:29 AM,Standard Class,Chris Jr,Credit card,5,QWP-0523,PNN-9150,67.92,5,20,6.792
3545,C-12684-41914,06-04-2019,12-04-2019,2:14 PM,3:16 PM,Standard Class,Robert Hemsworth,Credit card,2,NMB-0060,BWG-3988,359.499,3,15,-29.6058
3546,B-57995-41912,06-04-2019,12-04-2019,12:14 PM,5:43 PM,Standard Class,John Wick,Bank Transfer,3,4OY-0753,KNN-1455,2.772,7,80,-4.851
5224,D-62994-41914,06-04-2019,10-04-2019,2:44 PM,9:23 AM,Second Class,Robert Paige,Debit Card,2,MSB-0344,MOT-5228,27.42,3,0,9.3228
5225,B-25533-41912,06-04-2019,10-04-2019,12:58 PM,4:43 PM,Second Class,Robert Hemsworth,Bank Transfer,1,ZMB-0308,TNN-3756,12.192,4,20,4.1148
2056,C-53915-41915,07-04-2019,10-04-2019,3:35 PM,2:17 PM,First Class,John McCarthy,Cash,1,AMR-0891,JNM-9909,3.024,3,20,-0.6048
2453,C-52650-41912,07-04-2019,12-04-2019,12:09 PM,10:55 AM,Standard Class,John McCarthy,Cash,5,CMB-0336,DCO-8288,123.96,3,0,11.1564
2254,D-38603-41917,08-04-2019,15-04-2019,5:03 PM,4:16 PM,Standard Class,Edward Ruffalo,Debit Card,5,NWW-0251,BTH-2919,5.344,2,20,0.7348
3498,B-95937-41916,08-04-2019,12-04-2019,4:09 PM,12:20 PM,Standard Class,Dave Brockman,Bank Transfer,4,XMG-1014,LTD-4028,286.38,3,0,83.0502
3751,C-27733-41911,08-04-2019,13-04-2019,11:10 AM,1:39 PM,Standard Class,John Wick,Cash,5,RWW-0690,ANN-1717,7.056,3,20,0.7938
4150,C-91961-41917,09-04-2019,12-04-2019,5:35 PM,1:45 PM,Standard Class,Tom Renner,Cash,4,AMB-0491,ENW-6578,52.512,6,20,19.692
4373,D-54166-41913,10-04-2019,12-04-2019,1:40 PM,5:24 PM,Standard Class,Robert Hemsworth,Debit Card,2,ZWW-0626,JIC-4988,6.258,2,70,-5.215
2217,C-71263-41913,11-04-2019,13-04-2019,1:45 PM,3:39 PM,Second Class,John McCarthy,Cash,3,AWB-0480,SDD-5604,744.1,5,30,-95.67
2218,C-88074-41916,11-04-2019,13-04-2019,4:10 PM,10:10 AM,Second Class,John Wick,Credit card,1,KMW-0063,PNN-9150,19.152,3,20,6.4638
2709,D-68475-41916,11-04-2019,16-04-2019,4:52 PM,10:40 AM,Standard Class,Dave Brockman,Debit Card,5,AOB-0249,BCL-4726,125.36,8,0,58.9192
1646,D-17606-41910,12-04-2019,17-04-2019,10:02 AM,12:23 PM,Standard Class,Chris Jr,Debit Card,3,PWB-0687,BCL-2258,210.58,2,0,12.6348
1647,B-15840-41911,12-04-2019,17-04-2019,11:33 AM,3:01 PM,Standard Class,Anthony Evans,Bank Transfer,1,RWM-0106,SNN-9871,44.848,8,80,-67.272
5369,B-90080-41911,12-04-2019,17-04-2019,11:51 AM,3:32 PM,Standard Class,John Wick,Bank Transfer,5,UOW-0191,SIC-2200,17.43,1,70,-13.363
5829,C-57118-41917,12-04-2019,18-04-2019,5:43 PM,4:27 PM,Standard Class,Anthony Evans,Cash,4,FWB-0466,HNN-2222,17.496,9,60,-7.4358
203,D-35510-41914,13-04-2019,17-04-2019,2:52 PM,4:44 PM,Second Class,Nora Zypern,Debit Card,5,FMB-1033,MOT-5228,37.68,2,0,10.5504
204,C-99834-41912,13-04-2019,17-04-2019,12:12 PM,9:24 AM,Second Class,Chris Jr,Credit card,4,ZWG-0463,DCO-8288,43.98,2,0,21.99
205,B-46834-41915,13-04-2019,17-04-2019,3:45 PM,1:08 PM,Second Class,Anthony Evans,Bank Transfer,2,FKG-0734,JCP-4047,845.728,13,20,84.5728
3946,C-88625-41911,13-04-2019,18-04-2019,11:25 AM,12:26 PM,Standard Class,Chris Jr,Credit card,2,COY-0163,ANN-1717,1352.3976,9,32,-437.5404
4528,C-10910-41912,14-04-2019,15-04-2019,12:26 PM,2:06 PM,Same Day,Edward Ruffalo,Credit card,4,ZMG-0582,TIA-9588,21.4,5,0,6.206
4529,B-96821-41917,15-04-2019,15-04-2019,5:26 PM,5:12 PM,Same Day,Robert Hemsworth,Bank Transfer,5,COB-0149,CGC-2640,23.99,1,0,5.5177
235,B-51767-41917,16-04-2019,20-04-2019,5:17 PM,4:43 PM,Standard Class,Dave Brockman,Bank Transfer,1,NMM-0045,TVA-6923,61.96,2,0,4.3372
2078,C-28129-41913,17-04-2019,23-04-2019,1:41 PM,3:10 PM,Standard Class,Chris Jr,Cash,3,MWR-0848,MNV-4762,13.904,2,20,4.5188
2079,B-30904-41910,18-04-2019,23-04-2019,10:42 AM,11:46 AM,Standard Class,Anthony Evans,Bank Transfer,1,PMW-0573,PCS-5410,6.57,3,0,1.7739
2080,C-96547-41915,18-04-2019,23-04-2019,3:08 PM,3:31 PM,Standard Class,John McCarthy,Credit card,2,SMG-0386,BNN-4192,14.016,4,80,-31.536
3858,D-71387-41913,18-04-2019,22-04-2019,1:59 PM,1:21 PM,Standard Class,Chris Jr,Debit Card,2,RMB-0760,JIC-4988,4.86,3,70,-3.564
3859,C-72247-41915,18-04-2019,22-04-2019,3:01 PM,12:13 PM,Standard Class,John McCarthy,Cash,5,RKR-0607,BNN-4192,214.95,5,50,-120.372
3860,B-59864-41911,18-04-2019,22-04-2019,11:16 AM,2:59 PM,Standard Class,Robert Hemsworth,Bank Transfer,2,AMW-0931,SIC-2200,15.12,3,20,4.914
2704,C-58765-41910,19-04-2019,21-04-2019,10:18 AM,11:24 AM,Second Class,Chris Jr,Credit card,5,YMG-0512,APP-4013,14.7,5,0,3.969
4637,C-20113-41911,19-04-2019,23-04-2019,11:02 AM,10:54 AM,Second Class,Anthony Evans,Credit card,1,GSS-0583,CIC-6857,99.846,9,70,-83.205
3006,C-15695-41912,20-04-2019,22-04-2019,12:52 PM,12:33 PM,Second Class,John Wick,Credit card,1,CTB-0505,SWS-4378,1781.682,7,40,-653.2834
3007,D-83739-4199,20-04-2019,22-04-2019,9:48 AM,12:54 PM,Second Class,Chris Jr,Debit Card,3,PMB-0574,BTH-2919,1.696,2,80,-2.544
4041,B-85531-41912,20-04-2019,25-04-2019,12:21 PM,2:56 PM,Standard Class,Tom Renner,Bank Transfer,2,NWW-0099,ATH-9346,15.48,3,0,4.4892
694,B-17297-41911,21-04-2019,25-04-2019,11:23 AM,2:04 PM,Standard Class,John McCarthy,Bank Transfer,2,FKG-0734,SNN-9871,48.792,3,80,-126.8592
4220,C-42135-41913,22-04-2019,24-04-2019,1:47 PM,2:35 PM,Second Class,Nora Zypern,Cash,2,FOM-0993,SDD-5604,401.59,2,30,-131.951
4221,B-43492-4199,22-04-2019,24-04-2019,9:35 AM,10:58 AM,Second Class,Nora Zypern,Bank Transfer,3,AWB-0454,RIC-6510,21.78,2,0,5.6628
856,C-68311-41911,23-04-2019,24-04-2019,11:44 AM,4:54 PM,First Class,John McCarthy,Credit card,1,ZMB-0585,DTH-5256,8.134,7,80,-13.8278
2011,C-84939-4199,23-04-2019,27-04-2019,9:19 AM,3:09 PM,Standard Class,Edward Ruffalo,Credit card,1,RMB-0640,GRP-8601,79.056,9,20,28.6578
2012,C-61930-41915,23-04-2019,27-04-2019,3:11 PM,10:05 AM,Standard Class,Dave Brockman,Cash,2,LWB-0977,HPP-5333,8.784,1,20,3.1842
2013,B-22721-41910,23-04-2019,27-04-2019,10:40 AM,10:33 AM,Standard Class,Edward Ruffalo,Bank Transfer,1,AWO-0285,CIL-2242,41.85,5,0,10.881
2014,B-40364-41915,23-04-2019,27-04-2019,3:15 PM,5:42 PM,Standard Class,Chris Jr,Bank Transfer,1,MWR-0848,ECF-4113,13.904,2,20,4.5188
1036,C-76472-4199,24-04-2019,29-04-2019,9:06 AM,12:33 PM,Standard Class,Robert Paige,Credit card,4,AKB-0837,MMD-7588,10.776,3,20,3.3675
2578,B-97245-41911,25-04-2019,30-04-2019,11:25 AM,10:50 AM,Standard Class,Robert Paige,Bank Transfer,3,RWG-0703,BTH-9581,86.352,3,20,5.397
2579,B-20719-41910,25-04-2019,30-04-2019,10:53 AM,9:45 AM,Standard Class,Edward Ruffalo,Bank Transfer,5,NMB-0067,JND-7922,292.272,6,20,18.267
2580,C-65384-41911,25-04-2019,30-04-2019,11:32 AM,9:41 AM,Standard Class,John McCarthy,Cash,3,MOB-0186,KCL-2471,24.4,2,20,7.93
1541,D-46347-41916,26-04-2019,03-05-2019,4:31 PM,10:20 AM,Standard Class,Nora Zypern,Debit Card,4,SWW-0223,BCL-4726,1270.99,1,0,635.495
1542,C-42040-41913,26-04-2019,03-05-2019,1:14 PM,11:49 AM,Standard Class,Nora Zypern,Cash,3,OMB-0556,MTH-4563,53.88,6,0,22.6296
4241,C-95658-41914,26-04-2019,30-04-2019,2:45 PM,11:07 AM,Standard Class,Tom Renner,Credit card,3,EMO-0676,MGC-5387,5.792,2,80,-9.5568
4242,C-57522-41913,26-04-2019,30-04-2019,1:23 PM,11:10 AM,Standard Class,Nora Zypern,Credit card,5,RMW-0758,CPP-5360,18.24,3,0,8.5728
1051,B-55181-41913,27-04-2019,03-05-2019,1:40 PM,11:22 AM,Standard Class,Dave Brockman,Bank Transfer,5,AWG-0949,TNN-3756,20.82,3,0,7.4952
1052,C-87254-4199,28-04-2019,03-05-2019,9:04 AM,5:37 PM,Standard Class,Chris Jr,Cash,4,KOG-0996,DTH-5256,3.304,1,20,1.0738
1053,C-27007-4199,28-04-2019,03-05-2019,9:24 AM,2:25 PM,Standard Class,Edward Ruffalo,Credit card,2,AMB-0935,GRP-8601,34.44,3,0,16.1868
2118,C-17129-41910,28-04-2019,03-05-2019,10:29 AM,1:32 PM,Standard Class,Dave Brockman,Cash,4,CWW-0744,APP-4013,5.184,3,20,1.8144
513,D-82677-41913,29-04-2019,04-05-2019,1:47 PM,11:59 AM,Standard Class,John Wick,Debit Card,4,SWW-0223,LCR-9192,3050.376,3,20,1143.891
1705,D-51412-41913,29-04-2019,01-05-2019,1:43 PM,9:25 AM,Second Class,Edward Ruffalo,Debit Card,1,CKB-0840,JIC-4988,17.712,6,20,5.9778
1706,B-47547-41911,29-04-2019,01-05-2019,11:51 AM,4:40 PM,Second Class,Edward Ruffalo,Bank Transfer,3,NMG-0066,MAM-9963,388.43,5,30,-88.784
3748,C-24215-4199,29-04-2019,03-05-2019,9:48 AM,10:26 AM,Standard Class,Robert Paige,Credit card,2,QWG-1005,DCE-9192,464.292,9,40,-108.3348
5106,B-81799-41912,30-04-2019,02-05-2019,12:05 PM,5:56 PM,First Class,Robert Hemsworth,Bank Transfer,5,PWB-0484,TNN-3756,39.88,2,0,11.1664
3436,B-10517-51915,01-05-2019,02-05-2019,3:53 PM,10:27 AM,Same Day,Dave Brockman,Bank Transfer,3,UMB-0303,CCL-9717,42.6,3,0,16.614
924,B-11171-51916,02-05-2019,05-05-2019,4:43 PM,10:23 AM,First Class,Dave Brockman,Bank Transfer,4,RWW-0341,DCS-5806,62.96,4,0,28.332
2267,C-97817-51910,03-05-2019,10-05-2019,10:15 AM,10:33 AM,Standard Class,Robert Paige,Credit card,4,EWW-0796,AFT-6395,24.672,4,20,7.71
2268,C-70947-51910,03-05-2019,10-05-2019,10:40 AM,1:03 PM,Standard Class,John Wick,Cash,5,LOY-1047,AFT-6395,3.744,1,20,1.3104
692,D-19539-51911,04-05-2019,08-05-2019,11:47 AM,9:07 AM,Standard Class,Robert Hemsworth,Debit Card,1,FWB-0465,CNN-9297,18.528,6,80,-27.792
864,C-97504-51914,04-05-2019,04-05-2019,2:27 PM,2:56 PM,Same Day,Robert Hemsworth,Cash,5,FWB-0417,FOL-2621,161.568,2,20,16.1568
4300,B-28455-51910,04-05-2019,05-05-2019,10:06 AM,5:14 PM,First Class,Edward Ruffalo,Bank Transfer,3,SWP-0742,NNN-7443,17.712,3,20,6.4206
4301,C-13776-51917,04-05-2019,05-05-2019,5:07 PM,4:20 PM,First Class,Dave Brockman,Cash,5,ZKG-0612,TNN-5423,331.96,2,0,149.382
4733,C-61381-5199,04-05-2019,07-05-2019,9:20 AM,4:22 PM,First Class,Nora Zypern,Cash,5,WMB-0408,PWM-6328,13.344,6,20,4.3368
4734,C-99937-51911,04-05-2019,07-05-2019,11:47 AM,11:53 AM,First Class,Tom Renner,Credit card,2,UOW-0171,TTC-8435,10.08,7,20,3.528
2472,B-94669-51916,05-05-2019,09-05-2019,4:08 PM,5:32 PM,Second Class,Nora Zypern,Bank Transfer,3,NWM-0718,TNN-9604,977.292,6,10,173.7408
2697,C-55909-51910,05-05-2019,08-05-2019,10:10 AM,10:39 AM,First Class,Robert Paige,Credit card,1,AKB-0866,TCL-6528,10.65,3,0,5.0055
5081,D-47024-51916,05-05-2019,07-05-2019,4:47 PM,1:31 PM,First Class,Nora Zypern,Debit Card,2,SKW-0287,PMR-2256,204.85,5,0,53.261
791,C-20202-51910,06-05-2019,10-05-2019,10:21 AM,10:45 AM,Standard Class,Edward Ruffalo,Credit card,5,MWR-0880,BNN-8474,2.907,3,70,-2.0349
2603,C-72537-51917,06-05-2019,11-05-2019,5:00 PM,4:15 PM,Standard Class,Tom Renner,Cash,2,MKW-0375,BMJ-5750,20.936,1,20,7.0659
2604,C-30349-51913,06-05-2019,11-05-2019,1:50 PM,10:15 AM,Standard Class,Anthony Evans,Cash,1,COW-0158,JWS-2264,3.52,2,0,1.0208
3852,C-98928-5199,07-05-2019,12-05-2019,9:08 AM,4:18 PM,Standard Class,John McCarthy,Cash,5,SWB-0257,BCD-2952,68.46,2,0,20.538
3853,D-99602-51917,07-05-2019,12-05-2019,5:35 PM,5:16 PM,Standard Class,John Wick,Debit Card,5,NWB-0021,SCS-3220,239.358,3,30,-47.8716
3854,D-35241-51916,07-05-2019,12-05-2019,4:42 PM,5:12 PM,Standard Class,John McCarthy,Debit Card,3,PSB-0306,HIC-7564,99.95,5,0,22.9885
3855,D-67161-51917,07-05-2019,12-05-2019,5:12 PM,11:26 AM,Standard Class,John McCarthy,Debit Card,3,ZMB-0660,ECD-3328,164.88,3,0,80.7912
2081,C-40090-51910,08-05-2019,09-05-2019,10:30 AM,9:58 AM,Same Day,Edward Ruffalo,Cash,5,NMR-0022,HII-5182,556.665,5,15,6.549
2082,D-31592-51912,09-05-2019,09-05-2019,12:15 PM,5:18 PM,Same Day,Tom Renner,Debit Card,4,CRW-0570,ANN-8156,11.568,3,20,2.6028
3074,C-83262-51916,10-05-2019,15-05-2019,4:25 PM,12:31 PM,Standard Class,John McCarthy,Credit card,3,RMG-0638,DTH-5528,213.216,3,20,15.9912
4463,B-15542-5199,10-05-2019,14-05-2019,9:22 AM,11:16 AM,Second Class,Robert Paige,Bank Transfer,2,LMW-0052,JTC-9764,10.192,7,20,3.185
4464,C-74904-51917,10-05-2019,14-05-2019,5:04 PM,2:35 PM,Second Class,Robert Paige,Cash,5,FMG-0559,TNN-5423,40.56,2,0,12.9792
5417,C-29103-51914,10-05-2019,15-05-2019,2:14 PM,12:17 PM,Standard Class,Chris Jr,Cash,1,DWB-0397,LNC-8822,8.896,4,20,0.6672
316,D-27081-51912,11-05-2019,16-05-2019,12:16 PM,3:09 PM,Standard Class,Edward Ruffalo,Debit Card,5,RMG-0638,ANN-8156,177.68,2,0,46.1968
2423,D-56057-51917,11-05-2019,18-05-2019,5:10 PM,12:43 PM,Standard Class,Dave Brockman,Debit Card,2,UOW-0191,PMR-2256,92.96,2,20,31.374
5571,B-94774-51915,11-05-2019,16-05-2019,3:57 PM,9:48 AM,Standard Class,Dave Brockman,Bank Transfer,2,EMW-0673,CPP-5516,5.04,2,20,1.764
5665,C-73857-51911,11-05-2019,15-05-2019,11:57 AM,4:07 PM,Standard Class,Robert Hemsworth,Cash,5,FMB-0409,LCA-9906,73.176,6,80,-197.5752
981,B-46715-51914,12-05-2019,15-05-2019,2:34 PM,5:54 PM,First Class,Anthony Evans,Bank Transfer,5,AMG-0943,MNN-7165,3.76,2,0,1.316
1618,C-93300-51913,12-05-2019,17-05-2019,1:13 PM,11:22 AM,Standard Class,Tom Renner,Cash,2,LOY-1047,PCS-5410,11.232,3,20,3.9312
1114,C-32273-5199,13-05-2019,15-05-2019,9:35 AM,12:47 PM,First Class,Tom Renner,Cash,3,ZMG-0581,MMD-8808,6.848,2,20,0.7704
1115,B-74958-51910,13-05-2019,15-05-2019,10:27 AM,12:22 PM,First Class,Nora Zypern,Bank Transfer,2,ZKG-0714,NCR-5539,6.688,4,60,-4.0128
3168,D-12129-5199,15-05-2019,19-05-2019,9:25 AM,1:20 PM,Standard Class,Robert Paige,Debit Card,3,CTM-0236,NTD-9898,12.3,5,0,6.15
442,D-72072-51911,14-05-2019,20-05-2019,11:36 AM,4:25 PM,Standard Class,Chris Jr,Debit Card,2,FMB-0409,CNN-9297,48.784,4,80,-131.7168
4624,B-83356-51917,16-05-2019,23-05-2019,5:44 PM,3:48 PM,Standard Class,Anthony Evans,Bank Transfer,2,SWW-1023,RNN-4445,40.05,3,0,11.214
1783,C-87333-51917,17-05-2019,21-05-2019,5:00 PM,10:30 AM,Standard Class,Anthony Evans,Cash,1,KMG-0716,JPP-4544,62.296,13,20,21.0249
1894,B-99680-51913,18-05-2019,20-05-2019,1:06 PM,11:54 AM,Second Class,John McCarthy,Bank Transfer,4,STB-0216,DWS-2780,3.424,1,20,1.07
2435,C-55232-51914,19-05-2019,23-05-2019,2:36 PM,5:27 PM,Standard Class,Robert Hemsworth,Cash,1,4OW-0749,FOL-2621,6.216,4,70,-4.9728
1257,D-34049-51916,20-05-2019,22-05-2019,4:33 PM,4:31 PM,Second Class,Chris Jr,Debit Card,2,COB-0768,FCL-1660,211.372,2,30,-45.294
1258,C-36009-51912,20-05-2019,22-05-2019,12:34 PM,10:19 AM,Second Class,Chris Jr,Cash,5,PMW-0669,ATG-5352,15.36,2,0,7.68
1259,B-33555-51913,20-05-2019,22-05-2019,1:17 PM,10:26 AM,Second Class,Dave Brockman,Bank Transfer,2,CWO-0132,DWS-2780,9.728,2,20,1.7024
5072,D-19871-51915,20-05-2019,22-05-2019,3:08 PM,12:16 PM,Second Class,Tom Renner,Debit Card,3,MMB-0405,SRW-2137,99.2,5,0,25.792
5073,B-61353-51910,20-05-2019,22-05-2019,10:56 AM,9:45 AM,Second Class,Robert Hemsworth,Bank Transfer,2,SMF-0065,CPP-5360,28.91,7,0,13.2986
580,C-71162-51910,21-05-2019,25-05-2019,10:13 AM,10:03 AM,Standard Class,Tom Renner,Credit card,2,AWB-0452,MMD-8808,39,12,0,11.31
1827,C-93001-51917,21-05-2019,25-05-2019,5:48 PM,10:39 AM,Standard Class,John McCarthy,Cash,3,AWP-0881,JPP-4544,10.71,3,0,2.7846
3471,C-92880-51910,21-05-2019,26-05-2019,10:28 AM,10:48 AM,Standard Class,Anthony Evans,Cash,1,RWM-0106,DGR-1400,22.424,1,20,8.409
3472,D-25715-51917,21-05-2019,26-05-2019,5:00 PM,2:36 PM,Standard Class,Dave Brockman,Debit Card,3,4OY-0753,NOT-5565,4.158,7,70,-3.465
5789,C-74757-51913,21-05-2019,23-05-2019,1:40 PM,9:52 AM,Second Class,John Wick,Credit card,1,NMB-0059,MCL-1935,599.165,5,15,35.245
5790,D-12405-51916,21-05-2019,23-05-2019,4:22 PM,4:57 PM,Second Class,Robert Hemsworth,Debit Card,1,AWB-0898,PMR-2256,16.4,5,0,7.052
5791,C-71361-5199,21-05-2019,23-05-2019,9:00 AM,10:07 AM,Second Class,Edward Ruffalo,Credit card,3,GMG-0521,PWM-6328,1478.272,8,20,92.392
349,C-20247-51915,22-05-2019,27-05-2019,3:49 PM,12:23 PM,Standard Class,Chris Jr,Credit card,2,TMB-0427,RLM-7885,1640.7,5,0,459.396
350,D-64146-51914,23-05-2019,27-05-2019,2:34 PM,12:56 PM,Standard Class,John McCarthy,Debit Card,4,ZKY-0312,DCV-1090,1.728,3,80,-2.6784
4131,B-51671-51910,23-05-2019,27-05-2019,10:12 AM,4:44 PM,Standard Class,Chris Jr,Bank Transfer,4,AWB-0497,NNN-7443,17.28,6,0,5.0112
